Title, link, After exclusion and inclusion criteria, Present in Paper
"Space division of processing power for feed forward and feed back control in complex production and packaging machinery",https://www.scopus.com/record/display.uri?eid=2-s2.0-78651455010&origin=inward,,
"The study on blast furnace control system based on fieldbus",https://doi.org/10.1109/FITME.2010.5654853,,
"The new interconversion algorithm between ladder diagram and instruction list",https://doi.org/10.1109/ICICISYS.2010.5658297,,
"Process models, advanced control support super steel mill",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650921247&origin=inward,,
"Study control system based on creep test in high density baler",https://doi.org/10.4028/www.scientific.net/AMR.139-141.1624,,
"WRMDDS: A web-based remote monitoring and distributed diagnosis system",https://doi.org/10.1109/KAM.2010.5646143,,
"Hardware-in-the-loop simulation platform of the strip tension control in the continuous annealing process",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650290642&origin=inward,,
"Design and implementation of look-ahead linear jerk filter for a computerized numerical controlled machine",https://doi.org/10.1016/j.conengprac.2010.07.003,,
"Development of combined site-specific mesa and lepa methods on a linear move sprinkler irrigation system",https://www.scopus.com/record/display.uri?eid=2-s2.0-78649351436&origin=inward,,
"Design and realization of paving machine for modified asphalt coil",https://doi.org/10.1109/ICMA.2010.5588763,,
"A method of design of automatic electromagnetic charging machine for hardware tools based on PLC",https://doi.org/10.1109/ICICIP.2010.5565227,,
"Study of communication between VFP and Mitsubishi FX serial PLC",https://doi.org/10.1109/EDT.2010.5496605,,
"Automation of foundry processes with grafpol method",https://www.scopus.com/record/display.uri?eid=2-s2.0-78449267379&origin=inward,,
"Using semantics to bridge the information and knowledge sharing gaps in virtual engineering",https://doi.org/10.1007/978-3-642-15390-7_51,,
"Serial-communication between PLC and host computer in the control system of the waste water pump",https://doi.org/10.1109/IHMSC.2010.27,,
"Parameterized specification and verification of PLC systems in Coq",https://doi.org/10.1109/TASE.2010.12,,
"Automatic generation of controllers for collision-free flexible manufacturing systems",https://doi.org/10.1109/COASE.2010.5584539,,
"Application of fuzzy controls in sewage treatment",https://doi.org/10.1109/ICMLC.2010.5580635,,
"A high performance architecture design of PLC dedicated processor",https://doi.org/10.1109/ICACTE.2010.5579312,,
"Nucleation and propagation of Portevin-Le Châtelier bands in austenitic steel with twinning induced plasticity",https://www.scopus.com/record/display.uri?eid=2-s2.0-78049434939&origin=inward,,
"Study on the high speed communication system for automation equipments",https://doi.org/10.1109/ICFCC.2010.5497553,,
"Cover story. Inductive plug system. Digital plug + measure memosens-analyzer",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958208431&origin=inward,,
"Journally speaking: Focusing on the tasks at hand",https://www.scopus.com/record/display.uri?eid=2-s2.0-79551661586&origin=inward,,
"Four companies and one product = export potential",https://www.scopus.com/record/display.uri?eid=2-s2.0-79551541271&origin=inward,,
"Stuxnet: Cybersecurity trojan horse: What does it mean to industrial control system cybersecurity?",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650507906&origin=inward,,
"The development of tools and methods to manage residual stresses in the future design of nuclear plant",https://doi.org/10.1016/j.ijpvp.2010.08.004,,
"Briefing: Making soldiers' lives better",https://doi.org/10.1680/mpal.2010.163.4.139,,
"Design and implementation of UPnP protocol-based integrated home media and power control system",https://doi.org/10.1109/ICCSIT.2010.5564480,,
"The control of the PARAMIS parallel robot using a haptic device",https://doi.org/10.1109/AQTR.2010.552085,,
"Surveillance and control system for butterfly valves in Motru Hydro Power Plant",https://doi.org/10.1109/AQTR.2010.5520754,,
"System design of electric locomotives operational safety monitoring network based on PROFIBUS-DP",https://doi.org/10.1109/INDUSIS.2010.5565880,,
"Fuzzy control strategies for temperature of hot-water based on PLC system",https://doi.org/10.1109/INDUSIS.2010.5565913,,
"Design and implement of monitoring controller of tv transmitter based on ARM-Linux",https://doi.org/10.1109/INDUSIS.2010.5565687,,
"A remote control system on traffic lights based on IEC61131-3 standard language",https://doi.org/10.1109/WCICA.2010.5553830,,
"Design and application of acetonitrile refining process and computer intelligent control system",https://doi.org/10.1109/WCICA.2010.5553772,,
"Research on axial drilling emendation method for semi-automated balancing machine",https://doi.org/10.1109/WCICA.2010.5553981,,
"The discovery channel telescope optical coating system",https://doi.org/10.1117/12.856467,,
"Distributed and reconfigurable control of lower level machines in automatic production line",https://doi.org/10.1109/WCICA.2010.5554294,,
"Design of process supervisory system for coal-bed methane power generation",https://doi.org/10.1109/WCICA.2010.5553831,,
"Research on PLC's communication and it's applications on a drilling simulator",https://doi.org/10.1109/ICCET.2010.5485240,,
"Monitoring system of ventilation and lighting for high way tunnel",https://www.scopus.com/record/display.uri?eid=2-s2.0-77958024019&origin=inward,,
"The design and research of belt transport system based on PLC",https://doi.org/10.1109/ICAEE.2010.5557599,,
"The construction of soft servo networked motion control system based on EtherCAT",https://doi.org/10.1109/ESIAT.2010.5568340,,
"Research on theory scheme in intelligent control system of feed processing",https://doi.org/10.1109/ICACC.2010.5486892,,
"Design of renewable micro generation monitoring and control application",https://doi.org/10.1109/PQ.2010.5550012,,
"New supervisory control and data acquisition (SCADA) based fault isolation system for low voltage distribution systems",https://doi.org/10.1109/ICCCE.2010.5556777,,
"The application of PLC in power propulsion simulation system",https://www.scopus.com/record/display.uri?eid=2-s2.0-77957773449&origin=inward,,
"Simulation in a virtual environment to operate with an automatic production line used in the automotive industry",https://doi.org/10.4271/2010-36-0224,,
"Universal tool for estimation of programmable logic controllers processing power",https://www.scopus.com/record/display.uri?eid=2-s2.0-77957252227&origin=inward,,
"Worst fears realized",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955505132&origin=inward,,
"The can of worms is open-now what?",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955499224&origin=inward,,
"Multiprog virtual laboratory applied to PLC programming learning",https://doi.org/10.1080/03043797.2010.497550,,
"Automated test coverage measurement for reactor protection system software implemented in function block diagram",https://doi.org/10.1007/978-3-642-15651-9_17,,
"The development and implementation of full-automatic solar panels packaging equipment control system",https://doi.org/10.1109/CCTAE.2010.5544892,,
"Development of control system of automatic leaf spring end eye forming machine",https://doi.org/10.1109/ICENT.2010.5532279,,
"Design and research of automated production line for Emulsified asphalt",https://doi.org/10.1109/CCTAE.2010.5544357,,
"Reliability analysis of a hot standby industrial system",https://doi.org/10.2316/Journal.205.2010.3.205-5057,,
"Design and analyses of robot automatic drilling control system of aircraft components",https://www.scopus.com/record/display.uri?eid=2-s2.0-77957791297&origin=inward,,
"Migration of CFB control location from PLC to DCS in design phase",https://www.scopus.com/record/display.uri?eid=2-s2.0-77956334535&origin=inward,,
"Evolution of the VLT instrument control system toward industry standards",https://doi.org/10.1117/12.857190,,
"Control, acquisition and quick-look software for infrared spectrometers",https://doi.org/10.1117/12.856575,,
"Towards a new Mercator Observatory Control System",https://doi.org/10.1117/12.856400,,
"A HMI/GUI control in a steam-pretreated process for agriculture wastes reuses",https://doi.org/10.1109/3CA.2010.5533613,,
"Automatic detection technology of surface defects on plastic products based on machine vision",https://doi.org/10.1109/MACE.2010.5536470,,
"A quick convertible agitating system",https://doi.org/10.1109/MACE.2010.5535318,,
"Research on cam grinding process used on-line variable velocity based on fuzzy control theory",https://doi.org/10.1109/MACE.2010.5536039,,
"Research on remote monitor patterns for wall material equipments and its application",https://doi.org/10.1109/MACE.2010.5536590,,
"Low-voltage simulation test of the integrated device of automatic arc-suppression coil and grounding fault line determination",https://www.scopus.com/record/display.uri?eid=2-s2.0-84863361145&origin=inward,,
"Graphics capabilities for embedded design",https://www.scopus.com/record/display.uri?eid=2-s2.0-79551537534&origin=inward,,
"All under control",https://www.scopus.com/record/display.uri?eid=2-s2.0-79251475247&origin=inward,,
"Controlled benefits",https://www.scopus.com/record/display.uri?eid=2-s2.0-78651318005&origin=inward,,
"Realization of tension control of paper machine based on PLC and VFD",https://www.scopus.com/record/display.uri?eid=2-s2.0-78049315428&origin=inward,,
"FEA modeling system delivers high-angle well bore through hard formations",https://www.scopus.com/record/display.uri?eid=2-s2.0-77958536475&origin=inward,,
"Engineering Poland",https://www.scopus.com/record/display.uri?eid=2-s2.0-77958480489&origin=inward,,
"Automatic tail end cutting of transfer bar at Rourkela Hot Strip Mill",https://www.scopus.com/record/display.uri?eid=2-s2.0-77958054000&origin=inward,,
"Irregular surface area measuring instrument",https://doi.org/10.1109/ICETC.2010.5529302,,
"The conception of Quasi-PLC and its application in industrial control system",https://doi.org/10.1109/ICETC.2010.5529286,,
"Coloured petri-nets models of CPDev soft controller with I/O boards",https://www.scopus.com/record/display.uri?eid=2-s2.0-77956030782&origin=inward,,
"Virtual learning environment concept for PLC-programming - Case: Building automation",https://doi.org/10.1109/ICETC.2010.5529409,,
"Design and implementation of electro-hydraulic control system of multi-station press",https://doi.org/10.1109/ICICTA.2010.572,,
"Guide to developing and implementing safety checklists: Plant steam utilities",https://www.scopus.com/record/display.uri?eid=2-s2.0-77955825180&origin=inward,,
"The application of microwave detecting textile moisture content",https://doi.org/10.1109/ICICTA.2010.249,,
"Government, industry cite offshore regulatory gaps",https://www.scopus.com/record/display.uri?eid=2-s2.0-77956580150&origin=inward,,
"Development on the forming principle and control model of taper leaf spring",https://doi.org/10.1109/ICICTA.2010.570,,
"Evaluating impact of security on OPC UA performance",https://doi.org/10.1109/HSI.2010.5514495,,
